87	4381	3559	3552	3553	3554
88	4381	3559	3552	3553	3554
89	3521	3588	220	4103	4173
90	4381	3559	3552	3553	3554
91	4086	4006	216	2143	3725
92	4381	3559	3552	3553	3554
93	4381	3559	3552	3553	3554
94	4232	3786	4052	106	176
95	4381	3559	3552	3553	3554
96	4381	3559	3552	3553	3554
97	4381	3559	3552	3553	3554
98	4381	3559	3552	3553	3554
99	83	3516	3579	155	3678
100	4381	3559	3552	3553	3554
101	3725	114	3681	3620	3983
102	3630	3678	3643	3677	180
103	4381	3559	3552	3553	3554
104	3551	4177	3710	3637	3585
105	4381	3559	3552	3553	3554
106	4078	176	3827	4295	2994
107	86	190	4278	49	3625
108	124	112	3726	156	157
109	48	3883	3954	198	193
110	4381	3559	3552	3553	3554
111	3611	3896	3780	143	3886
112	108	4071	3516	124	4101
113	3788	125	3720	3782	122
114	3983	3620	3725	101	3504
115	4267	3659	73	4132	4060
116	4381	3559	3552	3553	3554
117	4381	3559	3552	3553	3554
118	4381	3559	3552	3553	3554
119	4381	3559	3552	3553	3554
120	4381	3559	3552	3553	3554
121	4381	3559	3552	3553	3554
122	3788	3782	125	3720	113
123	3936	4230	175	3623	156
124	108	112	4185	3726	67
125	3788	3782	3720	122	113
126	4381	3559	3552	3553	3554
127	104	4177	3710	3899	3637
128	4381	3559	3552	3553	3554
129	4381	3559	3552	3553	3554
130	218	4045	3980	3750	4197
131	4004	3844	3735	3926	3737
132	4381	3559	3552	3553	3554
133	4381	3559	3552	3553	3554
134	4381	3559	3552	3553	3554
135	3832	3980	3874	67	4098
136	4354	138	166	79	3590
137	4381	3559	3552	3553	3554
138	4354	136	3527	194	4374
139	4381	3559	3552	3553	3554
140	4381	3559	3552	3553	3554
141	4036	4081	2725	4295	4078
142	162	219	3623	177	15
143	3886	238	3896	3611	111
144	4381	3559	3552	3553	3554
145	4381	3559	3552	3553	3554
146	34	4033	3992	3964	3667
147	4381	3559	3552	3553	3554
148	4381	3559	3552	3553	3554
149	78	244	3898	3996	3807
150	4381	3559	3552	3553	3554
151	4381	3559	3552	3553	3554
152	4381	3559	3552	3553	3554
153	4381	3559	3552	3553	3554
154	4381	3559	3552	3553	3554
155	3788	125	3782	3720	113
156	4378	3882	157	175	4230
157	156	175	4230	3692	3644
158	4381	3559	3552	3553	3554
159	4278	253	49	190	86
160	4381	3559	3552	3553	3554
161	4381	3559	3552	3553	3554
162	219	142	3623	177	79
163	4381	3559	3552	3553	3554
164	175	4098	3874	156	4230
165	3656	4098	3874	65	2677
166	33	178	3649	47	3611
167	4071	3516	4101	3847	3312
168	4381	3559	3552	3553	3554
169	4381	3559	3552	3553	3554
170	3601	4130	4169	4066	3611
171	4381	3559	3552	3553	3554
172	4228	223	4101	3556	3547
173	241	3623	3716	177	142
174	4381	3559	3552	3553	3554
175	156	4230	3936	3882	123
176	4078	3827	4295	106	2994
177	4288	3623	142	219	4081
178	166	3906	3576	3645	3751
179	4381	3559	3552	3553	3554
180	3677	3637	3748	3643	3687
181	4381	3559	3552	3553	3554
182	4381	3559	3552	3553	3554
183	4150	4102	4286	3984	3954
184	4110	3793	31	122	4098
185	4381	3559	3552	3553	3554
186	4381	3559	3552	3553	3554
187	4381	3559	3552	3553	3554
188	4381	3559	3552	3553	3554
189	4381	3559	3552	3553	3554
190	86	107	3842	49	4278
191	3650	3781	2628	3856	3753
192	2628	3530	3527	3538	3531
193	3728	4169	194	3693	3116
194	3722	3116	3693	198	3728
195	4381	3559	3552	3553	3554
196	3650	3781	3856	191	3753
197	4381	3559	3552	3553	3554
198	194	3693	3116	3722	3589
199	3510	175	4230	156	157
200	4381	3559	3552	3553	3554
201	3613	3611	3780	111	33
202	3689	3998	212	172	47
203	4381	3559	3552	3553	3554
204	4381	3559	3552	3553	3554
205	4381	3559	3552	3553	3554
206	4381	3559	3552	3553	3554
207	4381	3559	3552	3553	3554
208	4381	3559	3552	3553	3554
209	4381	3559	3552	3553	3554
210	4381	3559	3552	3553	3554
211	4381	3559	3552	3553	3554
212	1	3554	3595	65	4033
213	4381	3559	3552	3553	3554
214	4381	3559	3552	3553	3554
215	3545	4054	3635	3646	4036
216	2143	3548	3635	3646	4036
217	4381	3559	3552	3553	3554
218	4045	4272	3312	3601	4130
219	162	142	3623	177	15
220	3588	89	3521	4103	219
221	4381	3559	3552	3553	3554
222	4381	3559	3552	3553	3554
223	4228	172	3556	4101	3560
224	4381	3559	3552	3553	3554
225	3032	231	3692	3595	149
226	74	58	4045	230	3750
227	4381	3559	3552	3553	3554
228	3312	3515	3952	3999	4272
229	4381	3559	3552	3553	3554
230	4045	74	4378	3882	226
231	3032	3692	4160	225	3716
232	4381	3559	3552	3553	3554
233	4381	3559	3552	3553	3554
234	4381	3559	3552	3553	3554
235	4381	3559	3552	3553	3554
236	4381	3559	3552	3553	3554
237	4381	3559	3552	3553	3554
238	143	3896	3886	3611	26
239	4381	3559	3552	3553	3554
240	4381	3559	3552	3553	3554
241	3551	173	104	4081	3623
242	4381	3559	3552	3553	3554
243	4381	3559	3552	3553	3554
244	78	149	245	3970	3869
245	4033	3992	3667	3964	34
246	4381	3559	3552	3553	3554
247	3970	3869	4306	4107	3780
248	4381	3559	3552	3553	3554
249	4381	3559	3552	3553	3554
250	4381	3559	3552	3553	3554
251	4381	3559	3552	3553	3554
252	4381	3559	3552	3553	3554
253	4151	4197	4288	3713	3787
254	4381	3559	3552	3553	3554
255	4381	3559	3552	3553	3554
1886	4381	3559	3552	3553	3554
1889	4381	3559	3552	3553	3554
1890	4381	3559	3552	3553	3554
1905	4381	3559	3552	3553	3554
1938	4034	3630	3677	3748	79
1953	4187	4060	3659	4244	115
1972	4381	3559	3552	3553	3554
1974	4381	3559	3552	3553	3554
1983	4381	3559	3552	3553	3554
2009	4381	3559	3552	3553	3554
2011	4381	3559	3552	3553	3554
2015	4381	3559	3552	3553	3554
2021	4381	3559	3552	3553	3554
2036	4381	3559	3552	3553	3554
2074	4381	3559	3552	3553	3554
2086	4381	3559	3552	3553	3554
2116	4381	3559	3552	3553	3554
2120	4381	3559	3552	3553	3554
2141	4381	3559	3552	3553	3554
2143	216	3548	3635	3646	4036
2205	4381	3559	3552	3553	3554
2234	4381	3559	3552	3553	3554
2240	4381	3559	3552	3553	3554
2248	4381	3559	3552	3553	3554
2251	4381	3559	3552	3553	3554
2271	4381	3559	3552	3553	3554
2281	4381	3559	3552	3553	3554
2343	4381	3559	3552	3553	3554
2347	4381	3559	3552	3553	3554
2360	4381	3559	3552	3553	3554
2427	4381	3559	3552	3553	3554
2450	4381	3559	3552	3553	3554
2460	4381	3559	3552	3553	3554
2461	4381	3559	3552	3553	3554
2464	4381	3559	3552	3553	3554
2465	4381	3559	3552	3553	3554
2489	4381	3559	3552	3553	3554
2490	3854	49	4278	190	86
2491	4381	3559	3552	3553	3554
2509	4381	3559	3552	3553	3554
2523	4381	3559	3552	3553	3554
2526	4381	3559	3552	3553	3554
2540	4381	3559	3552	3553	3554
2546	4381	3559	3552	3553	3554
2592	4381	3559	3552	3553	3554
2611	4381	3559	3552	3553	3554
2619	4381	3559	3552	3553	3554
2623	4381	3559	3552	3553	3554
2628	192	191	3635	3646	4036
2646	4381	3559	3552	3553	3554
2651	4381	3559	3552	3553	3554
2660	4381	3559	3552	3553	3554
2661	4381	3559	3552	3553	3554
2668	4381	3559	3552	3553	3554
2677	2725	4138	3545	3635	3646
2679	4381	3559	3552	3553	3554
2683	4381	3559	3552	3553	3554
2690	4381	3559	3552	3553	3554
2713	230	4036	3737	3588	141
2716	4381	3559	3552	3553	3554
2717	4381	3559	3552	3553	3554
2725	4138	2677	3545	3635	3646
2755	4381	3559	3552	3553	3554
2759	4381	3559	3552	3553	3554
2770	4381	3559	3552	3553	3554
2835	4381	3559	3552	3553	3554
2836	4381	3559	3552	3553	3554
2902	4381	3559	3552	3553	3554
2903	4381	3559	3552	3553	3554
2909	4381	3559	3552	3553	3554
2978	4381	3559	3552	3553	3554
2986	4381	3559	3552	3553	3554
2994	106	3827	176	4295	4078
2996	4381	3559	3552	3553	3554
3000	4381	3559	3552	3553	3554
3005	4195	3635	3646	4036	3545
3025	4381	3559	3552	3553	3554
3029	3964	3667	4033	3992	3599
3030	4381	3559	3552	3553	3554
3032	225	3692	231	4160	4177
3098	3590	99	113	4071	3516
3116	3722	3693	194	3590	3728
3124	4381	3559	3552	3553	3554
3177	4381	3559	3552	3553	3554
3187	4381	3559	3552	3553	3554
3188	4381	3559	3552	3553	3554
3191	4381	3559	3552	3553	3554
3204	4381	3559	3552	3553	3554
3211	4381	3559	3552	3553	3554
3219	3635	3646	4036	3545	3753
3222	4381	3559	3552	3553	3554
3224	4381	3559	3552	3553	3554
3242	4381	3559	3552	3553	3554
3252	4381	3559	3552	3553	3554
3304	3671	3590	79	3556	3859
3312	3515	228	4272	3999	3952
3313	4381	3559	3552	3553	3554
3320	4381	3559	3552	3553	3554
3347	4381	3559	3552	3553	3554
3376	4381	3559	3552	3553	3554
3443	4381	3559	3552	3553	3554
3455	4381	3559	3552	3553	3554
3501	4381	3559	3552	3553	3554
3504	172	4228	223	4101	3556
3505	4381	3559	3552	3553	3554
3506	4381	3559	3552	3553	3554
3507	3590	79	3650	3671	3556
3508	4381	3559	3552	3553	3554
3509	3623	177	219	142	4081
3510	3527	61	192	2628	3531
3511	4381	3559	3552	3553	3554
3512	4381	3559	3552	3553	3554
3513	4381	3559	3552	3553	3554
3514	4381	3559	3552	3553	3554
3515	3312	228	4272	3999	3952
3516	3999	228	3952	3312	3515
3517	4381	3559	3552	3553	3554
3518	4381	3559	3552	3553	3554
3519	4381	3559	3552	3553	3554
3520	4381	3559	3552	3553	3554
3521	89	3588	220	4103	4034
3522	4381	3559	3552	3553	3554
3523	4381	3559	3552	3553	3554
3524	4381	3559	3552	3553	3554
3525	4381	3559	3552	3553	3554
3526	4381	3559	3552	3553	3554
3527	192	3538	2628	3530	3531
3528	4381	3559	3552	3553	3554
3529	4381	3559	3552	3553	3554
3530	192	218	4045	3980	3750
3531	3527	192	3538	2628	3530
3532	4381	3559	3552	3553	3554
3533	4381	3559	3552	3553	3554
3534	4381	3559	3552	3553	3554
3535	4381	3559	3552	3553	3554
3536	4381	3559	3552	3553	3554
3537	4381	3559	3552	3553	3554
3538	3527	192	3530	2628	3531
3539	4381	3559	3552	3553	3554
3540	4381	3559	3552	3553	3554
3541	4381	3559	3552	3553	3554
3542	4381	3559	3552	3553	3554
3543	4381	3559	3552	3553	3554
3544	3970	3869	4107	4306	247
3545	2725	2677	4138	215	3635
3546	4314	3635	3646	4036	3545
3547	3556	3617	3549	3880	3560
3548	3650	3556	3560	3856	3880
3549	3556	3617	3880	3547	3560
3550	4314	3646	3635	175	4036
3551	104	4081	241	3623	177
3552	4381	3559	3552	3553	3554
3553	4381	3559	3552	3553	3554
3554	1	4043	212	4286	4102
3555	4381	3559	3552	3553	3554
3556	3880	3547	3560	3617	3549
3557	4381	3559	3552	3553	3554
3558	4381	3559	3552	3553	3554
3559	3590	4173	79	3650	3556
3560	3556	3880	3547	3549	3617
3561	4381	3559	3552	3553	3554
3562	4381	3559	3552	3553	3554
3563	4381	3559	3552	3553	3554
3564	4381	3559	3552	3553	3554
3565	4381	3559	3552	3553	3554
3566	4381	3559	3552	3553	3554
3567	4381	3559	3552	3553	3554
3568	4381	3559	3552	3553	3554
3569	4258	4347	218	4045	3980
3570	4381	3559	3552	3553	3554
3571	4381	3559	3552	3553	3554
3572	4381	3559	3552	3553	3554
3573	4381	3559	3552	3553	3554
3574	4381	3559	3552	3553	3554
3575	4381	3559	3552	3553	3554
3576	178	3645	3906	3751	166
3577	4381	3559	3552	3553	3554
3578	4381	3559	3552	3553	3554
3579	3644	3643	3854	99	83
3580	4381	3559	3552	3553	3554
3581	4381	3559	3552	3553	3554
3582	4381	3559	3552	3553	3554
3583	4381	3559	3552	3553	3554
3584	4381	3559	3552	3553	3554
3585	3695	104	3724	4177	3710
3586	4381	3559	3552	3553	3554
3587	4381	3559	3552	3553	3554
3588	220	89	3521	4103	106
3589	3954	194	3722	3116	3693
3590	3116	3722	194	3693	79
3591	4381	3559	3552	3553	3554
3592	218	4045	3980	3750	4197
3593	4381	3559	3552	3553	3554
3594	4381	3559	3552	3553	3554
3595	66	1	212	3807	225
3596	4381	3559	3552	3553	3554
3597	4381	3559	3552	3553	3554
3598	3599	3590	79	3556	3650
3599	4033	3029	3598	3964	3667
3600	3598	3599	3844	89	131
3601	4130	4066	218	3980	4045
3602	4381	3559	3552	3553	3554
3603	4381	3559	3552	3553	3554
3604	4381	3559	3552	3553	3554
3605	4381	3559	3552	3553	3554
3606	4381	3559	3552	3553	3554
3607	4381	3559	3552	3553	3554
3608	4381	3559	3552	3553	3554
3609	4381	3559	3552	3553	3554
3610	3681	3983	3725	101	3620
3611	33	3896	143	111	238
3612	4381	3559	3552	3553	3554
3613	3645	3716	201	33	3005
3614	4381	3559	3552	3553	3554
3615	4381	3559	3552	3553	3554
3616	4381	3559	3552	3553	3554
3617	3556	3547	3880	3549	3560
3618	4381	3559	3552	3553	3554
3619	4381	3559	3552	3553	3554
3620	4043	4286	4102	183	3725
3621	4381	3559	3552	3553	3554
3622	218	4045	3980	3750	3962
3623	177	219	142	162	4288
3624	4381	3559	3552	3553	3554
3625	4230	49	190	4278	86
3626	4381	3559	3552	3553	3554
3627	3899	3750	218	4045	104
3628	3630	52	3678	3643	3677
3629	4347	4267	3569	102	4258
3630	3678	3807	1938	4034	3677
3631	4381	3559	3552	3553	3554
3632	4381	3559	3552	3553	3554
3633	4381	3559	3552	3553	3554
3634	4381	3559	3552	3553	3554
3635	3646	3753	196	191	4314
3636	4381	3559	3552	3553	3554
3637	3677	3748	3643	180	3687
3638	4381	3559	3552	3553	3554
3639	4381	3559	3552	3553	3554
3640	3630	3678	3643	3677	180
3641	4381	3559	3552	3553	3554
3642	4255	3643	3585	123	3936
3643	3677	3637	3644	3748	180
3644	3643	4070	3579	175	3630
3645	3613	178	3005	30	3906
3646	3635	4314	3773	3550	4036
3647	4381	3559	3552	3553	3554
3649	3548	3556	3617	3880	3560
3650	3781	3856	3753	196	191
3651	4381	3559	3552	3553	3554
3652	4381	3559	3552	3553	3554
3653	4381	3559	3552	3553	3554
3654	4381	3559	3552	3553	3554
3655	4381	3559	3552	3553	3554
3656	165	4217	4255	3642	4163
3657	4381	3559	3552	3553	3554
3658	4381	3559	3552	3553	3554
3659	4187	1953	4060	115	4244
3660	4381	3559	3552	3553	3554
3661	4381	3559	3552	3553	3554
3662	4381	3559	3552	3553	3554
3663	4381	3559	3552	3553	3554
3664	3992	4033	3964	245	3667
3665	4381	3559	3552	3553	3554
3666	4381	3559	3552	3553	3554
3667	3029	3964	3992	4033	34
3668	4381	3559	3552	3553	3554
3669	4381	3559	3552	3553	3554
3670	4381	3559	3552	3553	3554
3671	3304	3590	79	3556	3859
3672	4381	3559	3552	3553	3554
3673	4381	3559	3552	3553	3554
3674	4381	3559	3552	3553	3554
3675	4381	3559	3552	3553	3554
3676	4381	3559	3552	3553	3554
3677	3637	3748	3643	180	3687
3678	3630	3743	3643	3677	180
3679	4381	3559	3552	3553	3554
3680	4381	3559	3552	3553	3554
3681	18	175	4230	156	3610
3682	4381	3559	3552	3553	3554
3683	4381	3559	3552	3553	3554
3684	4381	3559	3552	3553	3554
3685	4381	3559	3552	3553	3554
3686	4381	3559	3552	3553	3554
3687	3637	17	3677	3748	3643
3688	4381	3559	3552	3553	3554
3689	3998	202	218	4045	3980
3690	4381	3559	3552	3553	3554
3691	218	4045	3950	3980	3750
3692	4160	3032	231	225	157
3693	3722	3116	194	3728	193
3694	4381	3559	3552	3553	3554
3695	3585	3724	4097	3642	104
3696	4381	3559	3552	3553	3554
3697	4381	3559	3552	3553	3554
3698	4381	3559	3552	3553	3554
3699	4381	3559	3552	3553	3554
3700	4381	3559	3552	3553	3554
3701	4381	3559	3552	3553	3554
3702	4381	3559	3552	3553	3554
3703	4375	3954	3728	198	3589
3704	4381	3559	3552	3553	3554
3705	4381	3559	3552	3553	3554
3706	4381	3559	3552	3553	3554
3707	4381	3559	3552	3553	3554
3708	4381	3559	3552	3553	3554
3709	4381	3559	3552	3553	3554
3710	104	3637	4177	3677	3899
3711	4381	3559	3552	3553	3554
3712	4381	3559	3552	3553	3554
3713	4151	4197	218	4045	253
3714	3740	4319	3590	79	3716
3715	4381	3559	3552	3553	3554
3716	3613	3786	173	3787	67
3717	4381	3559	3552	3553	3554
3718	4381	3559	3552	3553	3554
3719	4381	3559	3552	3553	3554
3720	3788	125	3782	122	113
3721	4381	3559	3552	3553	3554
3722	3693	194	3116	3728	3590
3723	4381	3559	3552	3553	3554
3724	4097	3585	3695	4255	3527
3725	4006	216	3983	114	101
3726	4081	124	112	4098	3551
3727	3849	3909	3724	4081	51
3728	193	3693	3722	3116	194
3729	4381	3559	3552	3553	3554
3730	4381	3559	3552	3553	3554
3731	3957	4278	49	190	86
3732	4381	3559	3552	3553	3554
3733	4381	3559	3552	3553	3554
3734	4381	3559	3552	3553	3554
3735	4004	131	3844	3926	3737
3736	4381	3559	3552	3553	3554
3737	218	4202	3980	4197	3962
3738	4381	3559	3552	3553	3554
3739	4381	3559	3552	3553	3554
3740	3714	4319	146	38	65
3741	4381	3559	3552	3553	3554
3742	4381	3559	3552	3553	3554
3743	3678	218	4045	3750	3962
3744	4381	3559	3552	3553	3554
3745	4381	3559	3552	3553	3554
3746	172	223	4228	4101	3556
3747	4381	3559	3552	3553	3554
3748	3677	3637	3687	3643	180
3749	4381	3559	3552	3553	3554
3750	4045	3962	58	218	3627
3751	178	3906	3576	3645	3613
3752	4381	3559	3552	3553	3554
3753	3650	3781	3856	191	196
3754	4381	3559	3552	3553	3554
3755	4381	3559	3552	3553	3554
3756	4381	3559	3552	3553	3554
3757	4381	3559	3552	3553	3554
3758	4381	3559	3552	3553	3554
3759	4381	3559	3552	3553	3554
3760	4381	3559	3552	3553	3554
3761	4381	3559	3552	3553	3554
3762	4381	3559	3552	3553	3554
3763	4381	3559	3552	3553	3554
3764	4381	3559	3552	3553	3554
3765	4381	3559	3552	3553	3554
3766	4381	3559	3552	3553	3554
3767	4381	3559	3552	3553	3554
3768	4381	3559	3552	3553	3554
3769	3590	79	3650	3671	3556
3770	4033	3667	3029	34	245
3771	4381	3559	3552	3553	3554
3772	4381	3559	3552	3553	3554
3773	3646	3635	3545	4314	3753
3774	4381	3559	3552	3553	3554
3775	4381	3559	3552	3553	3554
3776	4381	3559	3552	3553	3554
3777	4070	3630	3678	3643	3677
3778	4381	3559	3552	3553	3554
3779	4381	3559	3552	3553	3554
3780	3611	3970	3869	4107	4306
3781	3650	3856	196	191	3753
3782	3788	125	3720	113	122
3783	4381	3559	3552	3553	3554
3784	4381	3559	3552	3553	3554
3785	4381	3559	3552	3553	3554
3786	3716	3849	173	94	67
3787	175	253	4151	4288	3713
3788	125	3782	3720	122	113
3789	4381	3559	3552	3553	3554
3790	4381	3559	3552	3553	3554
3791	4381	3559	3552	3553	3554
3792	4381	3559	3552	3553	3554
3793	122	3788	3720	125	102
3794	4381	3559	3552	3553	3554
3795	4381	3559	3552	3553	3554
3796	4381	3559	3552	3553	3554
3797	4381	3559	3552	3553	3554
3798	4381	3559	3552	3553	3554
3799	4381	3559	3552	3553	3554
3800	4381	3559	3552	3553	3554
3801	4381	3559	3552	3553	3554
3802	4381	3559	3552	3553	3554
3803	4381	3559	3552	3553	3554
3804	4381	3559	3552	3553	3554
3805	4381	3559	3552	3553	3554
3806	4381	3559	3552	3553	3554
3807	3630	3678	3643	3677	180
3808	4381	3559	3552	3553	3554
3809	4381	3559	3552	3553	3554
3810	4381	3559	3552	3553	3554
3811	4381	3559	3552	3553	3554
3812	4381	3559	3552	3553	3554
3813	4381	3559	3552	3553	3554
3814	4381	3559	3552	3553	3554
3815	4381	3559	3552	3553	3554
3816	4381	3559	3552	3553	3554
3817	4381	3559	3552	3553	3554
3818	4381	3559	3552	3553	3554
3819	4381	3559	3552	3553	3554
3820	4381	3559	3552	3553	3554
3821	4381	3559	3552	3553	3554
3822	3629	3906	3925	3649	3737
3823	4381	3559	3552	3553	3554
3824	4381	3559	3552	3553	3554
3825	4381	3559	3552	3553	3554
3826	4381	3559	3552	3553	3554
3827	4295	4078	106	2994	176
3828	4381	3559	3552	3553	3554
3829	4381	3559	3552	3553	3554
3830	4381	3559	3552	3553	3554
3831	4381	3559	3552	3553	3554
3832	135	3980	3874	67	4098
3833	4381	3559	3552	3553	3554
3834	4381	3559	3552	3553	3554
3835	172	223	4228	4101	3556
3836	4381	3559	3552	3553	3554
3837	4381	3559	3552	3553	3554
3838	4381	3559	3552	3553	3554
3839	4381	3559	3552	3553	3554
3840	4381	3559	3552	3553	3554
3841	4381	3559	3552	3553	3554
3842	49	190	39	3590	79
3843	4381	3559	3552	3553	3554
3844	4004	131	4081	3551	3735
3845	4381	3559	3552	3553	3554
3846	4381	3559	3552	3553	3554
3847	4071	3516	3859	4101	3671
3848	4381	3559	3552	3553	3554
3849	94	3786	3727	3909	13
3850	4381	3559	3552	3553	3554
3851	4381	3559	3552	3553	3554
3852	4381	3559	3552	3553	3554
3853	4381	3559	3552	3553	3554
3854	2490	3579	3630	4278	3643
3855	4381	3559	3552	3553	3554
3856	3650	3781	3753	191	196
3857	4381	3559	3552	3553	3554
3858	4381	3559	3552	3553	3554
3859	3671	3304	3847	3926	4070
3860	4381	3559	3552	3553	3554
3861	4381	3559	3552	3553	3554
3862	4381	3559	3552	3553	3554
3863	4381	3559	3552	3553	3554
3864	4381	3559	3552	3553	3554
3865	3590	79	3650	3556	3671
3866	4381	3559	3552	3553	3554
3867	4381	3559	3552	3553	3554
3868	4381	3559	3552	3553	3554
3869	4306	3970	4107	3544	3780
3870	4381	3559	3552	3553	3554
3871	4381	3559	3552	3553	3554
3873	4381	3559	3552	3553	3554
3874	135	3832	3980	4098	4081
3875	4381	3559	3552	3553	3554
3876	4381	3559	3552	3553	3554
3877	4381	3559	3552	3553	3554
3878	4381	3559	3552	3553	3554
3879	4381	3559	3552	3553	3554
3880	3556	3560	3617	3547	3549
3881	4381	3559	3552	3553	3554
3882	4378	156	4045	175	230
3883	3635	109	3646	4036	3545
3884	4381	3559	3552	3553	3554
3885	4381	3559	3552	3553	3554
3886	238	143	3896	3611	111
3887	4381	3559	3552	3553	3554
3888	4381	3559	3552	3553	3554
3889	4381	3559	3552	3553	3554
3890	3635	3646	104	4036	3545
3891	4381	3559	3552	3553	3554
3892	4381	3559	3552	3553	3554
3893	4381	3559	3552	3553	3554
3894	4381	3559	3552	3553	3554
3895	4381	3559	3552	3553	3554
3896	238	3886	143	3611	111
3897	4381	3559	3552	3553	3554
3898	3968	3623	177	219	142
3899	3627	3750	4177	104	3710
3900	4381	3559	3552	3553	3554
3901	4381	3559	3552	3553	3554
3902	4381	3559	3552	3553	3554
3903	4381	3559	3552	3553	3554
3904	4381	3559	3552	3553	3554
3905	4381	3559	3552	3553	3554
3906	178	3576	3645	3822	3751
3907	4381	3559	3552	3553	3554
3908	4381	3559	3552	3553	3554
3909	4033	3992	3964	245	34
3910	4381	3559	3552	3553	3554
3911	4381	3559	3552	3553	3554
3912	4381	3559	3552	3553	3554
3913	4381	3559	3552	3553	3554
3914	4381	3559	3552	3553	3554
3915	4381	3559	3552	3553	3554
3916	4381	3559	3552	3553	3554
3917	4381	3559	3552	3553	3554
3918	218	4045	3980	3750	4202
3919	4381	3559	3552	3553	3554
3920	4381	3559	3552	3553	3554
3921	4381	3559	3552	3553	3554
3922	4381	3559	3552	3553	3554
3923	4071	3516	4101	3847	228
3924	4381	3559	3552	3553	3554
3925	3635	3646	4036	3545	4314
3926	4004	131	4378	3882	3681
3927	4381	3559	3552	3553	3554
3928	4381	3559	3552	3553	3554
3929	4381	3559	3552	3553	3554
3930	4381	3559	3552	3553	3554
3931	4381	3559	3552	3553	3554
3932	4381	3559	3552	3553	3554
3933	4381	3559	3552	3553	3554
3934	4381	3559	3552	3553	3554
3935	4381	3559	3552	3553	3554
3936	123	4230	175	3623	177
3937	4381	3559	3552	3553	3554
3938	4381	3559	3552	3553	3554
3939	4381	3559	3552	3553	3554
3940	4381	3559	3552	3553	3554
3941	4381	3559	3552	3553	3554
3942	4381	3559	3552	3553	3554
3943	4381	3559	3552	3553	3554
3944	4381	3559	3552	3553	3554
3945	4381	3559	3552	3553	3554
3946	4381	3559	3552	3553	3554
3947	4381	3559	3552	3553	3554
3948	4381	3559	3552	3553	3554
3949	4381	3559	3552	3553	3554
3950	3312	4272	228	3691	3515
3951	4033	3992	3964	3667	245
3952	3312	3515	228	3999	4272
3953	4381	3559	3552	3553	3554
3954	3589	3728	198	193	3693
3955	4381	3559	3552	3553	3554
3956	4381	3559	3552	3553	3554
3957	3731	4278	49	190	86
3958	4040	3590	79	3671	3556
3959	4381	3559	3552	3553	3554
3960	4381	3559	3552	3553	3554
3961	85	190	49	4278	113
3962	4107	3750	218	4045	3980
3963	4381	3559	3552	3553	3554
3964	3992	3029	3667	4033	245
