773	96	13	0
2239	50	27	1
1438	105	18	2
2147	14	11	2
1321	96	13	0
1714	13	18	2
1844	79	25	0
1242	49	4	0
1394	76	24	2
790	10	0	3
1388	58	11	2
343	88	27	1
1734	92	18	2
1313	44	27	1
735	7	29	0
1802	60	3	1
916	20	7	0
1319	92	18	2
1863	73	25	0
268	71	18	2
410	9	25	0
1515	62	0	3
1268	68	1	0
683	88	27	1
1216	66	22	0
1631	71	18	2
968	11	27	1
2157	17	1	0
1758	65	18	2
958	4	9	0
2224	85	27	1
1876	25	8	0
226	14	11	2
497	31	28	2
1493	31	28	2
1531	105	18	2
792	42	18	2
297	86	0	3
822	3	18	2
211	15	18	2
2242	44	27	1
1147	44	27	1
1560	10	0	3
342	86	0	3
565	85	27	1
1272	70	28	2
1343	84	17	3
841	9	25	0
1434	101	3	1
1749	30	18	2
1328	44	27	1
1996	56	2	1
838	25	8	0
2248	44	27	1
660	22	18	2
930	15	18	2
1776	106	18	2
986	42	18	2
434	102	26	1
1376	104	12	1
1317	83	19	3
2086	49	4	0
2102	39	29	0
1969	81	22	0
495	85	27	1
227	14	11	2
1092	96	13	0
995	10	0	3
572	24	27	1
542	71	18	2
1035	19	27	1
1518	25	8	0
1585	42	18	2
1764	65	18	2
2206	37	27	1
1720	36	18	2
1710	3	18	2
2054	61	9	0
1684	97	18	2
1748	92	18	2
1065	15	18	2
1635	71	18	2
1763	65	18	2
243	27	21	0
621	3	18	2
650	24	27	1
238	70	28	2
1992	56	2	1
235	3	18	2
1774	65	18	2
1841	66	22	0
208	39	29	0
2058	61	9	0
355	15	18	2
68	58	11	2
1283	61	9	0
203	20	7	0
1149	98	0	3
64	10	0	3
1832	6	25	0
1126	59	9	0
1374	69	27	1
1040	66	22	0
159	68	1	0
46	60	3	1
1555	98	0	3
1954	20	7	0
1952	20	7	0
551	9	25	0
1325	21	21	0
1488	69	27	1
1068	30	18	2
228	14	11	2
1683	12	18	2
298	98	0	3
494	65	18	2
1879	25	8	0
1155	88	27	1
289	88	27	1
1375	84	17	3
1419	20	7	0
1356	42	18	2
1653	77	24	2
615	31	28	2
1416	31	28	2
2011	70	28	2
1598	12	18	2
362	22	18	2
1797	83	19	3
332	30	18	2
1056	30	18	2
626	68	1	0
219	68	1	0
1550	86	0	3
248	22	18	2
2257	44	27	1
793	80	18	2
1674	106	18	2
1454	43	26	1
781	15	18	2
2069	12	18	2
1723	92	18	2
278	2	2	1
1698	80	18	2
1294	83	19	3
851	1	5	0
449	61	9	0
1485	83	19	3
1430	86	0	3
1496	58	11	2
784	10	0	3
465	15	18	2
1907	83	19	3
907	13	18	2
428	52	12	1
183	47	16	1
1047	91	18	2
261	49	4	0
1675	105	18	2
523	22	18	2
295	76	24	2
1121	42	18	2
1682	12	18	2
925	28	23	0
168	5	27	1
127	50	27	1
2124	48	29	0
2081	49	4	0
1981	104	12	1
12	76	24	2
1770	45	18	2
1697	30	18	2
1329	83	19	3
412	9	25	0
23	15	18	2
1370	42	18	2
459	68	1	0
1524	56	2	1
1753	106	18	2
13	76	24	2
744	88	27	1
1867	11	27	1
126	50	27	1
1652	3	18	2
1463	17	1	0
1693	30	18	2
832	68	1	0
541	102	26	1
314	75	6	1
1473	98	0	3
1100	78	0	3
87	17	1	0
1368	22	18	2
352	86	0	3
1352	30	18	2
1481	44	27	1
603	31	28	2
2079	49	4	0
1800	3	18	2
94	3	18	2
690	22	18	2
1738	92	18	2
451	61	9	0
300	17	1	0
1615	105	18	2
2203	88	27	1
2215	57	14	3
1694	30	18	2
231	84	17	3
1304	30	18	2
2108	39	29	0
911	79	25	0
1452	24	27	1
1380	31	28	2
1964	49	4	0
1565	86	0	3
1175	31	28	2
321	28	23	0
255	57	14	3
1377	88	27	1
549	9	25	0
1087	6	25	0
1484	91	18	2
1111	58	11	2
73	14	11	2
1254	12	18	2
1408	85	27	1
727	83	19	3
1425	12	18	2
1453	31	28	2
1579	10	0	3
810	79	25	0
860	91	18	2
1671	106	18	2
2078	49	4	0
1443	22	18	2
436	61	9	0
1523	70	28	2
1745	92	18	2
1104	54	29	0
1191	66	22	0
1643	15	18	2
766	61	9	0
1182	71	18	2
423	21	21	0
2190	43	26	1
813	50	27	1
906	105	18	2
1962	49	4	0
1701	3	18	2
1510	40	6	1
1008	98	0	3
1334	46	15	1
1273	70	28	2
1640	95	27	1
1459	95	27	1
1314	14	11	2
152	88	27	1
1777	80	18	2
199	77	24	2
618	71	18	2
880	9	25	0
463	17	1	0
1209	86	0	3
1627	71	18	2
2114	54	29	0
789	78	0	3
1007	65	18	2
1618	97	18	2
833	96	13	0
1966	53	4	0
801	2	2	1
1658	15	18	2
1595	42	18	2
2197	52	12	1
154	88	27	1
929	10	0	3
1624	22	18	2
667	36	18	2
1577	10	0	3
1630	71	18	2
772	61	9	0
711	61	9	0
357	42	18	2
1124	14	11	2
1395	76	24	2
1013	60	3	1
2018	55	15	1
593	58	11	2
2042	4	9	0
1224	17	1	0
406	6	25	0
2208	69	27	1
2160	17	1	0
927	17	1	0
1205	76	24	2
788	10	0	3
1811	96	13	0
1327	41	25	0
456	39	29	0
1145	9	25	0
1676	105	18	2
1689	30	18	2
301	36	18	2
1704	34	25	0
1066	48	29	0
623	61	9	0
382	76	24	2
492	9	25	0
468	102	26	1
2263	59	9	0
771	45	18	2
2094	7	29	0
2006	27	21	0
1990	21	21	0
544	102	26	1
242	76	24	2
2027	57	14	3
762	96	13	0
2063	59	9	0
433	73	25	0
2228	95	27	1
729	66	22	0
1005	34	25	0
1475	1	5	0
401	49	4	0
2119	38	29	0
1869	90	25	0
803	59	9	0
714	61	9	0
1228	1	5	0
1819	96	13	0
500	27	21	0
1956	20	7	0
1379	18	26	1
2251	44	27	1
998	10	0	3
543	39	29	0
181	99	5	0
1069	96	13	0
1803	3	18	2
1857	9	25	0
234	3	18	2
200	25	8	0
974	76	24	2
304	38	29	0
1166	22	18	2
617	14	11	2
591	43	26	1
1626	71	18	2
323	76	24	2
1936	34	25	0
1366	7	29	0
277	90	25	0
251	42	18	2
1305	88	27	1
1604	15	18	2
630	105	18	2
785	56	2	1
516	9	25	0
639	25	8	0
1752	92	18	2
106	43	26	1
1054	41	25	0
1781	3	18	2
527	10	0	3
1656	81	22	0
1708	36	18	2
2213	57	14	3
1011	72	15	1
1690	30	18	2
1110	28	23	0
2258	59	9	0
955	34	25	0
286	43	26	1
373	70	28	2
1172	0	16	1
545	88	27	1
599	84	17	3
110	43	26	1
1276	92	18	2
719	54	29	0
379	67	19	3
1521	62	0	3
802	70	28	2
774	61	9	0
2092	99	5	0
386	67	19	3
1639	71	18	2
394	32	19	3
397	32	19	3
2141	40	6	1
388	83	19	3
987	55	15	1
1870	90	25	0
144	44	27	1
162	69	27	1
432	56	2	1
2001	31	28	2
596	24	27	1
1785	32	19	3
1794	83	19	3
2080	49	4	0
2033	57	14	3
1586	42	18	2
816	84	17	3
899	32	19	3
1790	83	19	3
117	18	26	1
656	11	27	1
1189	57	14	3
601	44	27	1
1233	83	19	3
1400	24	27	1
759	63	23	0
2219	69	27	1
547	67	19	3
380	67	19	3
943	68	1	0
416	32	19	3
262	49	4	0
903	14	11	2
2032	57	14	3
185	84	17	3
1793	32	19	3
628	49	4	0
1278	57	14	3
1023	11	27	1
1150	83	19	3
496	29	0	3
383	83	19	3
817	96	13	0
1908	9	25	0
390	67	19	3
493	44	27	1
2244	44	27	1
866	2	2	1
470	69	27	1
751	73	25	0
1532	84	17	3
1732	64	19	3
559	1	5	0
1526	101	3	1
260	49	4	0
1783	15	18	2
1	23	5	0
1043	3	18	2
15	1	5	0
1930	82	30	1
933	61	9	0
869	60	3	1
787	29	0	3
1572	29	0	3
1230	6	25	0
2067	20	7	0
672	60	3	1
834	49	4	0
578	20	7	0
1151	49	4	0
1133	35	23	0
507	90	25	0
1815	96	13	0
580	61	9	0
2152	68	1	0
2070	23	5	0
1980	104	12	1
157	95	27	1
926	17	1	0
748	6	25	0
435	93	25	0
458	39	29	0
2174	56	2	1
2252	4	9	0
562	54	29	0
2105	39	29	0
2041	47	16	1
1821	96	13	0
976	79	25	0
326	67	19	3
1818	96	13	0
539	9	25	0
282	20	7	0
794	6	25	0
2116	81	22	0
1421	44	27	1
1955	20	7	0
2139	40	6	1
571	98	0	3
886	43	26	1
2232	24	27	1
1812	96	13	0
1061	20	7	0
1891	41	25	0
182	3	18	2
1218	81	22	0
1422	6	25	0
1431	61	9	0
86	17	1	0
2199	35	23	0
222	68	1	0
540	75	6	1
169	5	27	1
989	5	27	1
1611	52	12	1
1713	13	18	2
275	81	22	0
483	60	3	1
853	1	5	0
201	69	27	1
2029	47	16	1
128	50	27	1
345	6	25	0
1301	17	1	0
915	47	16	1
221	68	1	0
627	1	5	0
806	14	11	2
1247	37	27	1
2113	54	29	0
2198	28	23	0
1976	52	12	1
2132	52	12	1
2024	63	23	0
375	3	18	2
1746	79	25	0
990	85	27	1
653	44	27	1
407	93	25	0
1270	90	25	0
143	44	27	1
912	66	22	0
2133	52	12	1
1489	68	1	0
840	9	25	0
1649	45	18	2
2134	52	12	1
1938	34	25	0
408	93	25	0
659	12	18	2
964	60	3	1
554	66	22	0
564	93	25	0
1948	47	16	1
1927	9	25	0
1868	34	25	0
686	17	1	0
938	21	21	0
1188	90	25	0
2268	84	17	3
1080	1	5	0
1881	25	8	0
404	34	25	0
515	40	6	1
487	93	25	0
1181	9	25	0
1899	66	22	0
956	54	8	0
324	34	25	0
502	81	22	0
1880	25	8	0
2212	57	14	3
2120	38	29	0
1085	85	27	1
1062	34	25	0
849	1	5	0
1939	34	25	0
970	41	25	0
1052	41	25	0
1288	54	29	0
1171	49	4	0
1806	96	13	0
2074	1	5	0
1372	47	16	1
835	61	9	0
934	66	22	0
1837	93	25	0
402	34	25	0
668	44	27	1
1461	41	25	0
1413	73	25	0
1915	9	25	0
642	29	0	3
1426	34	25	0
2089	99	5	0
2083	8	5	0
1365	34	25	0
1897	79	25	0
1898	66	22	0
924	52	12	1
884	54	29	0
1859	9	25	0
190	84	17	3
405	93	25	0
1759	93	25	0
327	92	18	2
948	43	26	1
1486	93	25	0
1002	73	25	0
1933	93	25	0
1551	98	0	3
556	93	25	0
1414	41	25	0
120	41	25	0
9	1	5	0
214	18	26	1
1953	20	7	0
1168	9	25	0
809	17	1	0
1885	93	25	0
691	44	27	1
1450	15	18	2
1502	20	7	0
6	1	5	0
476	84	17	3
7	76	24	2
1916	9	25	0
1315	3	18	2
1238	49	4	0
2062	59	9	0
876	102	26	1
1888	41	25	0
1031	41	25	0
1409	90	25	0
2128	104	12	1
2091	99	5	0
1751	30	18	2
960	59	9	0
616	61	9	0
652	66	22	0
597	29	0	3
1282	25	8	0
1217	0	16	1
1503	81	22	0
245	5	27	1
1249	93	25	0
1186	73	25	0
178	60	3	1
1428	54	8	0
1244	54	8	0
55	1	5	0
95	75	6	1
1830	15	18	2
1739	15	18	2
675	25	8	0
1487	8	5	0
902	99	5	0
426	54	8	0
22	99	5	0
308	86	0	3
230	14	11	2
728	1	5	0
1281	30	18	2
2193	102	26	1
2022	63	23	0
1983	104	12	1
1629	43	26	1
28	8	5	0
488	25	8	0
1991	56	2	1
939	0	16	1
2015	82	30	1
1494	43	26	1
1709	36	18	2
90	54	8	0
634	6	25	0
1886	86	0	3
2059	61	9	0
1826	6	25	0
1405	70	28	2
1030	38	29	0
440	61	9	0
1712	41	25	0
2012	82	30	1
917	34	25	0
537	9	25	0
1284	51	11	2
418	96	13	0
1589	98	0	3
1034	28	23	0
1340	19	27	1
1349	73	25	0
1902	90	25	0
823	92	18	2
1212	54	8	0
1266	96	13	0
661	41	25	0
1623	22	18	2
1036	35	23	0
644	13	18	2
798	47	16	1
1206	19	27	1
808	17	1	0
513	90	25	0
918	58	11	2
161	9	25	0
2171	56	2	1
909	65	18	2
985	92	18	2
348	98	0	3
425	20	7	0
2130	104	12	1
1501	46	15	1
1081	56	2	1
645	2	2	1
688	44	27	1
2035	47	16	1
1977	52	12	1
1132	46	15	1
669	104	12	1
2009	82	30	1
1050	2	2	1
14	76	24	2
244	52	12	1
2163	46	15	1
1498	25	8	0
18	77	24	2
842	86	0	3
1546	25	8	0
553	47	16	1
479	81	22	0
1839	64	19	3
1913	103	10	1
1353	69	27	1
1193	54	29	0
41	60	3	1
1513	95	27	1
2095	7	29	0
848	24	27	1
973	6	25	0
1923	27	21	0
1157	72	15	1
896	43	26	1
920	67	10	1
1941	72	15	1
491	52	12	1
317	102	26	1
1875	25	8	0
1855	67	19	3
965	101	3	1
1139	81	22	0
949	29	0	3
1926	21	21	0
1917	33	10	1
1788	32	19	3
173	11	27	1
747	57	14	3
480	60	3	1
824	83	19	3
557	40	6	1
524	20	7	0
163	69	27	1
1517	76	24	2
311	67	10	1
381	32	19	3
1470	21	21	0
1243	65	18	2
942	40	6	1
2151	51	11	2
1255	47	16	1
2264	61	9	0
8	76	24	2
1310	20	7	0
1735	92	18	2
2109	39	29	0
1848	9	25	0
1160	61	9	0
1174	101	3	1
1420	0	16	1
39	101	3	1
2217	69	27	1
811	5	27	1
950	72	15	1
1911	103	10	1
276	67	10	1
1994	21	21	0
2148	14	11	2
2169	2	2	1
928	60	3	1
1974	52	12	1
839	25	8	0
1235	20	7	0
284	60	3	1
863	72	15	1
422	21	21	0
2118	38	29	0
415	90	25	0
1813	96	13	0
1884	54	8	0
210	21	21	0
2211	69	27	1
531	0	16	1
612	86	0	3
310	47	16	1
1286	61	9	0
710	21	21	0
1039	67	10	1
54	38	29	0
745	7	29	0
2	20	7	0
752	82	30	1
2149	14	11	2
1919	33	10	1
914	47	16	1
341	98	0	3
1757	65	18	2
2049	61	9	0
826	9	25	0
1415	73	25	0
1269	46	15	1
1203	9	25	0
107	43	26	1
1093	72	15	1
988	55	15	1
963	58	11	2
624	57	14	3
2267	84	17	3
1277	90	25	0
1359	30	18	2
2165	2	2	1
239	92	18	2
1760	65	18	2
725	75	6	1
586	55	15	1
91	57	14	3
605	21	21	0
952	55	15	1
736	24	27	1
1482	37	27	1
1988	2	2	1
131	37	27	1
2010	82	30	1
1404	57	14	3
1602	91	18	2
263	73	25	0
2255	44	27	1
339	89	27	1
1098	58	11	2
2048	61	9	0
786	102	26	1
1180	44	27	1
122	18	26	1
294	0	16	1
24	8	5	0
2253	4	9	0
799	72	15	1
1410	49	4	0
115	102	26	1
466	60	3	1
1945	0	16	1
1207	24	27	1
335	0	16	1
1299	95	27	1
755	24	27	1
108	43	26	1
1424	6	25	0
461	68	1	0
204	49	4	0
1226	8	5	0
1177	43	26	1
225	14	11	2
2223	85	27	1
61	39	29	0
1655	6	25	0
1101	3	18	2
1190	50	27	1
1561	68	1	0
1961	49	4	0
1338	54	8	0
1967	53	4	0
93	95	27	1
36	101	3	1
764	66	22	0
1570	29	0	3
32	8	5	0
521	34	25	0
738	56	2	1
852	0	16	1
1167	92	18	2
350	98	0	3
1239	61	9	0
2060	59	9	0
1957	20	7	0
1596	42	18	2
474	94	20	0
1480	93	25	0
664	21	21	0
1074	101	3	1
1534	78	0	3
602	68	1	0
2111	54	29	0
767	83	19	3
84	17	1	0
1341	94	20	0
619	5	27	1
512	10	0	3
489	7	29	0
959	31	28	2
1999	21	21	0
1575	78	0	3
598	54	29	0
31	8	5	0
1192	39	29	0
843	15	18	2
340	18	26	1
1504	81	22	0
994	8	5	0
2168	2	2	1
535	30	18	2
815	84	17	3
1909	9	25	0
1822	96	13	0
1097	81	22	0
1929	82	30	1
1573	78	0	3
2126	48	29	0
584	102	26	1
1925	21	21	0
1322	52	12	1
610	29	0	3
455	39	29	0
5	1	5	0
1877	25	8	0
2115	81	22	0
1805	96	13	0
2153	68	1	0
2127	48	29	0
1307	56	2	1
1173	52	12	1
328	72	15	1
647	60	3	1
1464	3	18	2
96	2	2	1
1000	95	27	1
1185	46	15	1
1928	82	30	1
1940	72	15	1
923	52	12	1
509	56	2	1
1808	96	13	0
525	92	18	2
2129	104	12	1
1993	56	2	1
1951	20	7	0
1398	33	10	1
883	54	29	0
890	38	29	0
1131	27	21	0
1038	32	19	3
1924	9	25	0
1665	13	18	2
1918	33	10	1
2192	102	26	1
2162	72	15	1
2179	18	26	1
1407	23	5	0
392	101	3	1
47	12	18	2
695	40	6	1
2161	72	15	1
1904	9	25	0
2261	59	9	0
2082	8	5	0
1511	105	18	2
1029	86	0	3
1614	105	18	2
1324	55	15	1
1402	56	2	1
1782	3	18	2
1458	90	25	0
266	1	5	0
1905	94	20	0
2072	23	5	0
447	99	5	0
1921	27	21	0
2093	99	5	0
946	13	18	2
1584	42	18	2
1715	13	18	2
1896	79	25	0
1460	8	5	0
1835	93	25	0
972	6	25	0
953	23	5	0
2158	17	1	0
1378	88	27	1
26	8	5	0
877	102	26	1
2084	8	5	0
1063	44	27	1
2227	95	27	1
1271	6	25	0
1289	9	25	0
1445	8	5	0
582	89	27	1
643	1	5	0
2088	99	5	0
2090	99	5	0
1265	96	13	0
1536	78	0	3
454	39	29	0
116	18	26	1
689	23	5	0
193	94	20	0
292	83	19	3
713	15	18	2
1339	76	24	2
360	22	18	2
1444	75	6	1
189	9	25	0
358	15	18	2
279	43	26	1
377	3	18	2
830	22	18	2
1784	3	18	2
1648	45	18	2
1263	94	20	0
651	57	14	3
307	76	24	2
302	92	18	2
975	47	16	1
1345	4	9	0
1997	56	2	1
112	102	26	1
2210	69	27	1
216	61	9	0
715	97	18	2
1527	76	24	2
726	69	27	1
552	101	3	1
518	54	29	0
522	94	20	0
472	84	17	3
1245	63	23	0
1159	69	27	1
1838	80	18	2
508	90	25	0
1696	80	18	2
400	78	0	3
1280	15	18	2
1828	6	25	0
1718	3	18	2
1290	0	16	1
1411	84	17	3
608	4	9	0
1717	3	18	2
573	90	25	0
999	10	0	3
1669	42	18	2
1664	13	18	2
365	30	18	2
534	12	18	2
2164	2	2	1
1556	10	0	3
836	42	18	2
1142	80	18	2
2167	2	2	1
264	58	11	2
303	0	16	1
732	83	19	3
338	31	28	2
1433	11	27	1
609	0	16	1
1900	90	25	0
753	97	18	2
2156	17	1	0
70	14	11	2
1154	57	14	3
2238	11	27	1
2254	44	27	1
75	51	11	2
1391	26	4	0
913	27	21	0
797	66	22	0
2106	39	29	0
819	52	12	1
2076	26	4	0
1912	67	10	1
881	9	25	0
2259	59	9	0
935	66	22	0
2043	4	9	0
546	94	20	0
21	99	5	0
29	8	5	0
1152	43	26	1
271	47	16	1
1337	94	20	0
1895	79	25	0
1114	68	1	0
526	96	13	0
1548	18	26	1
1108	24	27	1
187	84	17	3
192	94	20	0
100	61	9	0
175	50	27	1
372	59	9	0
2200	35	23	0
25	8	5	0
431	17	1	0
1943	72	15	1
2103	39	29	0
2260	59	9	0
640	17	1	0
1809	71	18	2
123	50	27	1
2131	52	12	1
567	88	27	1
1070	63	23	0
97	61	9	0
1771	54	29	0
1390	44	27	1
864	47	16	1
682	40	6	1
1298	0	16	1
940	0	16	1
1851	83	19	3
1582	7	29	0
804	54	29	0
395	54	29	0
119	18	26	1
1842	85	27	1
2099	7	29	0
694	17	1	0
2100	39	29	0
353	22	18	2
63	38	29	0
1389	93	25	0
318	82	30	1
399	86	0	3
2101	39	29	0
281	99	5	0
705	60	3	1
165	69	27	1
1508	54	29	0
77	70	28	2
1196	8	5	0
1044	101	3	1
655	54	29	0
196	94	20	0
441	27	21	0
978	47	16	1
57	54	29	0
403	21	21	0
305	54	29	0
2085	8	5	0
180	17	1	0
505	21	21	0
59	39	29	0
882	54	29	0
330	1	5	0
102	43	26	1
145	57	14	3
1509	75	6	1
1539	13	18	2
1522	62	0	3
1603	91	18	2
11	1	5	0
594	101	3	1
511	75	6	1
171	5	27	1
966	50	27	1
1303	15	18	2
2146	58	11	2
1960	49	4	0
1768	15	18	2
757	69	27	1
1138	46	15	1
1135	9	25	0
1441	12	18	2
1469	18	26	1
2144	58	11	2
1662	13	18	2
1706	61	9	0
1645	45	18	2
2231	24	27	1
2209	69	27	1
1113	39	29	0
1691	30	18	2
89	0	16	1
1326	33	10	1
1520	3	18	2
103	43	26	1
720	59	9	0
607	59	9	0
1660	87	18	2
1099	82	30	1
58	39	29	0
290	61	9	0
319	20	7	0
1082	44	27	1
704	14	11	2
51	7	29	0
2112	54	29	0
731	99	5	0
1105	58	11	2
1435	50	27	1
2026	63	23	0
687	17	1	0
897	95	27	1
1264	105	18	2
320	93	25	0
530	18	26	1
1213	21	21	0
510	44	27	1
622	93	25	0
125	50	27	1
254	90	25	0
229	14	11	2
10	1	5	0
1874	25	8	0
1287	38	29	0
1423	52	12	1
1261	56	2	1
1644	15	18	2
1756	65	18	2
1309	61	9	0
1386	19	27	1
370	92	18	2
1397	12	18	2
1541	78	0	3
1679	105	18	2
109	43	26	1
1053	41	25	0
898	95	27	1
206	75	6	1
2185	18	26	1
685	43	26	1
867	31	28	2
722	25	8	0
1225	18	26	1
1295	82	30	1
514	54	29	0
905	29	0	3
2247	44	27	1
1122	95	27	1
421	21	21	0
166	5	27	1
2246	44	27	1
1451	30	18	2
782	44	27	1
2201	5	27	1
2235	24	27	1
891	50	27	1
1165	24	27	1
1537	78	0	3
1483	37	27	1
1336	21	21	0
2265	84	17	3
156	69	27	1
648	88	27	1
1399	88	27	1
66	40	6	1
1350	19	27	1
2136	75	6	1
150	85	27	1
870	88	27	1
246	49	4	0
2229	24	27	1
1089	47	16	1
737	88	27	1
604	85	27	1
563	61	9	0
1026	89	27	1
1236	70	28	2
827	69	27	1
1685	94	20	0
2241	89	27	1
384	24	27	1
620	11	27	1
177	11	27	1
1617	97	18	2
1241	29	0	3
1333	24	27	1
2266	84	17	3
613	85	27	1
1507	85	27	1
1059	69	27	1
1125	35	23	0
48	24	27	1
962	48	29	0
164	69	27	1
1246	75	6	1
270	44	27	1
