184	249	78	91	90	89
185	249	78	91	90	89
186	249	78	91	90	89
187	249	78	91	90	89
188	249	78	91	90	89
189	249	78	91	90	89
190	249	78	91	90	89
191	249	78	91	90	89
192	249	78	91	90	89
193	249	78	91	90	89
194	249	78	91	90	89
195	249	78	91	90	89
196	249	78	91	90	89
197	249	78	91	90	89
198	249	78	91	90	89
199	249	78	91	90	89
200	249	78	91	90	89
201	249	78	91	90	89
202	249	78	91	90	89
203	92	44	43	46	53
204	249	78	91	90	89
205	249	78	91	90	89
206	249	78	91	90	89
207	249	78	91	90	89
208	249	78	91	90	89
209	249	78	91	90	89
210	249	78	91	90	89
211	249	78	91	90	89
212	249	78	91	90	89
213	249	78	91	90	89
214	249	78	91	90	89
215	249	78	91	90	89
216	249	78	91	90	89
217	249	78	91	90	89
218	152	82	14	53	55
219	249	78	91	90	89
220	249	78	91	90	89
221	249	78	91	90	89
222	249	78	91	90	89
223	249	78	91	90	89
224	249	78	91	90	89
225	249	78	91	90	89
226	249	78	91	90	89
227	249	78	91	90	89
228	249	78	91	90	89
229	249	78	91	90	89
230	249	78	91	90	89
231	249	78	91	90	89
232	249	78	91	90	89
233	249	78	91	90	89
234	249	78	91	90	89
235	249	78	91	90	89
236	249	78	91	90	89
237	249	78	91	90	89
238	249	78	91	90	89
239	249	78	91	90	89
240	249	78	91	90	89
241	249	78	91	90	89
242	249	78	91	90	89
243	249	78	91	90	89
244	249	78	91	90	89
245	249	78	91	90	89
246	249	78	91	90	89
247	249	78	91	90	89
248	249	78	91	90	89
249	249	78	91	90	89
