1	1	2	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1
1	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	1	4	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1	-1	-1	-1	1
1	1	3	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	1
1	1	4	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1
1	1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1	-1	-1	-1	1
1	1	3	-1	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	1
1	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	1
1	1	3	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	-1	-1	-1	-1	1
1	1	4	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	1
1	1	4	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	1	4	-1	-1	-1	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	1
1	1	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	1	3	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	1	4	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	2	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1
1	2	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	2	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	2	4	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	2	3	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1
1	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	2	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	2	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	1
1	2	2	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	1
1	2	4	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1
1	2	1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	2	3	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	2	3	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	2	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	2	2	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	1
1	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1
1	2	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	2	4	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	1
1	2	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	1
1	2	2	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	1
1	2	2	-1	-1	-1	-1	-1	-1	-1	5	-1	-1	-1	-1	-1	-1	1
1	2	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	2	3	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	7	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1
1	7	5	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	7	2	-1	-1	-1	-1	-1	-1	-1	5	-1	-1	-1	-1	-1	-1	1
1	7	5	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	7	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	7	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	7	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	7	4	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	7	5	-1	-1	-1	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	1
1	7	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	7	3	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	7	5	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	7	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	1
1	7	2	-1	-1	-1	-1	-1	-1	-1	5	-1	-1	-1	-1	-1	-1	1
1	7	4	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	7	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	7	4	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	7	4	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	7	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	1
1	8	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1
1	8	4	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	8	5	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	8	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	8	4	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	1
1	8	4	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	8	4	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	8	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	8	5	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	1
1	8	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	8	5	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	8	5	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	8	5	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	8	4	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	8	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1
1	5	4	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2
1	5	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	2
1	5	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2
1	5	4	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	2
1	5	4	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	2
1	5	3	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	2
1	5	4	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2
1	5	2	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2
1	5	4	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2
1	5	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2
1	5	4	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	2
1	5	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2
6	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	2
6	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2
6	5	4	-1	-1	-1	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	2
6	5	5	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2
7	5	4	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2
7	5	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2
7	5	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2
7	5	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	-1	2
7	5	5	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	2
7	5	5	-1	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2
7	5	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2
7	5	5	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2
7	5	2	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	-1	-1	-1	-1	2
7	5	3	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2
7	5	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2
